file,url,status,robots,noindex,meta_refresh_target,canonical,has_title,has_description,has_h1
pago-exitoso.html,https://naturalbe.com.co/pago-exitoso.html,noindex,"noindex,follow",true,,https://naturalbe.com.co/pago-exitoso.html,true,true,true
pausa-temporal.html,https://naturalbe.com.co/pausa-temporal.html,noindex,"noindex,follow",true,,https://naturalbe.com.co/pausa-temporal.html,true,true,true
perfil/equipo-natural-be.html,https://naturalbe.com.co/perfil/equipo-natural-be.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/perfil/equipo-natural-be.html,true,true,true
pre-entreno-colombia-como-elegir.html,https://naturalbe.com.co/pre-entreno-colombia-como-elegir.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/pre-entreno-colombia-como-elegir.html,true,true,true
privacidad.html,https://naturalbe.com.co/privacidad.html,noindex,"noindex,follow",true,index.html#privacidad,https://naturalbe.com.co/,true,false,false
probioticos-beneficios-colombia-microbiota-intestinal.html,https://naturalbe.com.co/probioticos-beneficios-colombia-microbiota-intestinal.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/probioticos-beneficios-colombia-microbiota-intestinal.html,true,true,true
product.html,https://naturalbe.com.co/product.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/categoria/suplementos,true,true,true
producto/100-max-1-lb-vainilla.html,https://naturalbe.com.co/producto/100-max-1-lb-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/100-max-1-lb-vainilla,true,true,true
producto/100-max-iso-2-lb-vainilla.html,https://naturalbe.com.co/producto/100-max-iso-2-lb-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/100-max-iso-2-lb-vainilla,true,true,true
producto/100-max-iso-3-lb-vainilla.html,https://naturalbe.com.co/producto/100-max-iso-3-lb-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/100-max-iso-3-lb-vainilla,true,true,true
producto/100-whey-1-lb-vainilla.html,https://naturalbe.com.co/producto/100-whey-1-lb-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/100-whey-1-lb-vainilla,true,true,true
producto/100-whey-2-lb-vainilla.html,https://naturalbe.com.co/producto/100-whey-2-lb-vainilla.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/100-whey-2-lb-vainilla,true,true,true
producto/aceite-higado-bacalao.html,https://naturalbe.com.co/producto/aceite-higado-bacalao.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/aceite-higado-bacalao,true,true,true
producto/acid-ness-mk-120ml.html,https://naturalbe.com.co/producto/acid-ness-mk-120ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acid-ness-mk-120ml,true,true,true
producto/acid-ness-mk-60ml.html,https://naturalbe.com.co/producto/acid-ness-mk-60ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acid-ness-mk-60ml,true,true,true
producto/acondicionador-tio-nacho-aclarante-manzanilla-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-aclarante-manzanilla-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-aclarante-manzanilla-415ml,true,true,true
producto/acondicionador-tio-nacho-anti-canas-henna-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-canas-henna-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-canas-henna-415ml,true,true,true
producto/acondicionador-tio-nacho-anti-dano-aloe-vera-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-dano-aloe-vera-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-dano-aloe-vera-415ml,true,true,true
producto/acondicionador-tio-nacho-anti-edad-jalea-real-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-edad-jalea-real-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-anti-edad-jalea-real-415ml,true,true,true
producto/acondicionador-tio-nacho-engrosador-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-engrosador-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-engrosador-415ml,true,true,true
producto/acondicionador-tio-nacho-proteccion-y-fuerza-415ml.html,https://naturalbe.com.co/producto/acondicionador-tio-nacho-proteccion-y-fuerza-415ml.html,indexable,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",false,,https://naturalbe.com.co/producto/acondicionador-tio-nacho-proteccion-y-fuerza-415ml,true,true,true
